timestamp,src_ip,dest_ip,src_port,dest_port,proto,event_type,app_proto,flow_id,pkt_src,has_flow,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,duration,total_pkts,total_bytes,has_alert,alert_category,alert_severity,alert_signature,alert_signature_id,label_evidence_alert,label_evidence_compromised_ip,label_status,label_reason,Target_prelim,application,app_filter_reason
2025-07-19T23:02:33.329603+0700,103.185.193.59,196.251.84.225,22,56410,TCP,flow,,2084651858036568,,1,13,0,3388,0,4.0,13,3388,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.304448+0700,103.195.142.74,93.152.230.141,22,56823,TCP,flow,,1294346814854548,,1,1,0,60,0,0.0,1,60,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.305347+0700,103.195.142.242,115.85.202.31,22,48534,TCP,flow,,696528389054071,,1,14,0,2782,0,10.0,14,2782,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.309377+0700,103.195.142.123,117.54.148.142,22,38601,TCP,flow,,2004060621226679,,1,15,0,3037,0,3.0,15,3037,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.310527+0700,103.195.142.119,104.193.255.123,22,46782,TCP,flow,,68687138639052,,1,13,0,2780,0,4.0,13,2780,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.311249+0700,103.185.193.42,93.188.83.96,22,52844,TCP,flow,,1991341852776684,,1,13,0,2504,0,4.0,13,2504,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.312255+0700,103.185.193.63,196.251.88.103,22,42574,TCP,flow,,113870470440096,,1,13,0,2780,0,4.0,13,2780,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.312377+0700,103.195.142.113,94.190.208.173,22,55878,TCP,flow,,106955916502633,,1,14,0,2529,0,3.0,14,2529,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:34.312827+0700,103.185.193.48,104.248.149.17,22,43306,TCP,flow,,15642373646827,,1,12,0,2691,0,5.0,12,2691,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:35.291886+0700,103.195.142.92,152.32.175.165,22,61322,TCP,flow,,33626993665161,,1,15,0,2784,0,4.0,15,2784,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:35.292654+0700,103.185.193.16,45.66.216.110,22,60458,TCP,flow,,2137052143168255,,1,14,0,2586,0,5.0,14,2586,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:35.294222+0700,103.185.193.42,170.233.148.140,22,52668,TCP,flow,,123479247765235,,1,13,0,2780,0,5.0,13,2780,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:35.294753+0700,103.185.193.42,93.188.83.96,22,48644,TCP,flow,,1012614713591343,,1,14,0,2570,0,3.0,14,2570,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
2025-07-19T23:02:36.271021+0700,103.195.142.6,179.43.189.98,22,56694,TCP,flow,,2184412979944483,,1,12,0,2714,0,5.0,12,2714,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1,ssh,port
