timestamp,src_ip,dest_ip,src_port,dest_port,proto,event_type,app_proto,flow_id,pkt_src,has_flow,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,duration,total_pkts,total_bytes,has_alert,alert_category,alert_severity,alert_signature,alert_signature_id,label_evidence_alert,label_evidence_compromised_ip,label_status,label_reason,Target_prelim
2025-11-27T13:24:24.610213+0000,107.149.138.164,10.0.9.71,45288,5900,TCP,rfb,,5959600878811.0,wire/pcap,0,0,0,0,0,0.0,0,0,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
2025-11-27T13:24:25.640759+0000,91.231.222.163,10.0.9.71,36626,64295,TCP,ssh,,422948437041827.0,stream (detect/log),0,0,0,0,0,0.0,0,0,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
2025-11-27T13:24:26.512326+0000,159.89.139.75,10.0.9.71,51546,5900,TCP,alert,rfb,1242788509214010.0,stream (flow timeout),1,5,5,350,350,0.0,10,700,1,Misc activity,3,GPL INFO VNC server response,2100560,1,0,malicious_evidence,valid_alert,1
2025-11-27T13:24:26.512560+0000,159.89.139.75,10.0.9.71,51546,5900,TCP,flow,rfb,1242788509214010.0,,1,5,5,350,350,0.0,10,700,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
2025-11-27T13:24:26.556202+0000,45.135.232.194,10.0.9.71,50460,8443,TCP,flow,,363525378635513.0,,1,4,0,264,0,7.0,4,264,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
2025-11-27T13:24:29.123695+0000,185.218.84.19,10.0.9.71,50018,64295,TCP,ssh,,1550662991231458.0,stream (detect/log),0,0,0,0,0,0.0,0,0,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
2025-11-27T13:24:32.177440+0000,91.231.222.169,10.0.9.71,20968,64295,TCP,ssh,,2005335543990140.0,stream (detect/log),0,0,0,0,0,0.0,0,0,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
2025-11-27T13:24:32.674932+0000,35.203.211.238,10.0.9.71,49174,37215,TCP,alert,,84061166707104.0,wire/pcap,1,1,0,60,0,0.0,1,60,1,Misc Attack,2,ET CINS Active Threat Intelligence Poor Reputation IP group 48,2403347,1,0,malicious_evidence,valid_alert,1
2025-11-27T13:24:33.030496+0000,10.0.9.71,23.132.164.173,25,59785,TCP,alert,smtp,241532264611866.0,wire/pcap,1,3,3,191,250,0.0,6,441,1,Generic Protocol Command Decode,3,SURICATA Applayer Detect protocol only one direction,2260002,1,0,malicious_evidence,valid_alert,1
2025-11-27T13:24:33.030496+0000,10.0.9.71,23.132.164.173,25,59785,TCP,anomaly,,241532264611866.0,wire/pcap,0,0,0,0,0,0.0,0,0,0,none,0,none,0,0,0,no_alert_unknown,no_alert_not_final_benign,-1
